formula,ion_mode,material_count,materials
C2,negative,18,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'POMC', 'POMH', 'PPS', 'PTFE', 'PVDF', 'STD001']"
C2H,negative,18,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'POMC', 'POMH', 'PPS', 'PTFE', 'PVDF', 'STD001']"
C2H5,positive,18,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'POMC', 'POMH', 'PPS', 'PTFE', 'PVDF', 'STD001']"
C2H3,positive,18,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'POMC', 'POMH', 'PPS', 'PTFE', 'PVDF', 'STD001']"
C4H7,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C4H3,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C3H7,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C4,negative,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C4H,negative,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C4H5,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C3,negative,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C3H3,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C3H,negative,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C3H5,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C4H9,positive,14,"['COC', 'ETFE', 'EVA', 'FEP', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PFA', 'PI', 'PPS', 'STD001']"
C3H7O2,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
CHO,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C3H7O,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C5,negative,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C3H5O2,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C5H,negative,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C5H11,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C5H5,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C5H7,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C3H3O,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C3H5O,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C6H,negative,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C5H9,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C2H5O2,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C6,negative,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C2H5O,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C6H11,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C6H5,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C2HO,negative,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C2H3O2,negative,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C2H3O,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C2H3O,negative,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
C6H7,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C6H9,positive,10,"['COC', 'EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
CHO2,negative,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
CH3O,positive,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
CHO,negative,10,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'POMC', 'POMH']"
CH3O2,positive,8,"['EVA', 'Nomex', 'PDMS', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
C6H5,negative,8,"['Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'PPS', 'STD001']"
C2O,negative,7,"['EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
C2HO,positive,7,"['EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
CHO2,positive,7,"['EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
C6H4,positive,7,"['Nomex', 'PEEK', 'PEI', 'PET', 'PI', 'PPS', 'STD001']"
C6H4,negative,7,"['Nomex', 'PEEK', 'PEI', 'PET', 'PI', 'PPS', 'STD001']"
C7H7,positive,7,"['Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI', 'STD001']"
CO,negative,7,"['EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
CO,positive,7,"['EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
CO2,positive,7,"['EVA', 'Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
C6H5O,positive,6,"['Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
C6H3,negative,6,"['Nomex', 'PEEK', 'PEI', 'PET', 'PI', 'PPS']"
C2H4,positive,6,"['COC', 'ETFE', 'EVA', 'PEN', 'PET', 'PVDF']"
C2H4,negative,6,"['COC', 'ETFE', 'EVA', 'PEN', 'PET', 'PVDF']"
C6H3,positive,6,"['Nomex', 'PEEK', 'PEI', 'PET', 'PI', 'PPS']"
C2H3O2,positive,6,"['EVA', 'Nomex', 'PEN', 'PET', 'POMC', 'POMH']"
C6H5O,negative,6,"['Nomex', 'PEEK', 'PEI', 'PEN', 'PET', 'PI']"
C2H5,negative,6,"['COC', 'ETFE', 'EVA', 'PEN', 'PET', 'PVDF']"
C2F5,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C2F4,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C2F3,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C2F5,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C2F4,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C3H5O2,negative,5,"['EVA', 'PEN', 'PET', 'POMC', 'POMH']"
CH2O,negative,5,"['Nomex', 'PEN', 'PET', 'POMC', 'POMH']"
CH2O,positive,5,"['Nomex', 'PEN', 'PET', 'POMC', 'POMH']"
C3H6O2,positive,5,"['EVA', 'PEN', 'PET', 'POMC', 'POMH']"
C3H6O,positive,5,"['EVA', 'PEN', 'PET', 'POMC', 'POMH']"
C12H9,positive,5,"['Nomex', 'PEEK', 'PEI', 'PEN', 'PI']"
C3F7,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C3H5O3,positive,5,"['EVA', 'PEN', 'PET', 'POMC', 'POMH']"
C3F5,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C2H5O,negative,5,"['EVA', 'PEN', 'PET', 'POMC', 'POMH']"
C2H4O,positive,5,"['EVA', 'PEN', 'PET', 'POMC', 'POMH']"
C2HF4,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C2F3,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C3F5,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C3F3,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CHF2,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CF2,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CF,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CF,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CHF2,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CF2,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CF3,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
CF3,positive,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
F,negative,5,"['ETFE', 'FEP', 'PFA', 'PTFE', 'PVDF']"
C12H8,negative,5,"['Nomex', 'PEEK', 'PEI', 'PEN', 'PI']"
C12H8,positive,4,"['Nomex', 'PEEK', 'PEI', 'PI']"
CH4O,positive,4,"['PEN', 'PET', 'POMC', 'POMH']"
C2H2O2,negative,4,"['EVA', 'Nomex', 'PEN', 'PET']"
C2H3,negative,4,"['EVA', 'PEN', 'PET', 'PVDF']"
C2H2O2,positive,4,"['EVA', 'Nomex', 'PEN', 'PET']"
CH4O,negative,4,"['PEN', 'PET', 'POMC', 'POMH']"
C2H5O2,negative,4,"['PEN', 'PET', 'POMC', 'POMH']"
C2H6O,positive,4,"['PEN', 'PET', 'POMC', 'POMH']"
C2H6O,negative,4,"['PEN', 'PET', 'POMC', 'POMH']"
C3F6,negative,4,"['ETFE', 'FEP', 'PFA', 'PTFE']"
C14H6O4,negative,4,"['PEEK', 'PEI', 'PEN', 'PET']"
C2HF4,negative,4,"['ETFE', 'FEP', 'PFA', 'PTFE']"
C14H8O4,positive,4,"['PEEK', 'PEI', 'PEN', 'PET']"
C14H8O2,negative,4,"['Nomex', 'PEEK', 'PEN', 'PET']"
C12H7,positive,4,"['Nomex', 'PEEK', 'PEI', 'PI']"
CH3O,negative,4,"['PEN', 'PET', 'POMC', 'POMH']"
C3HF6,negative,4,"['ETFE', 'FEP', 'PFA', 'PTFE']"
C3HF6,positive,4,"['ETFE', 'FEP', 'PFA', 'PTFE']"
C12H9O2,positive,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H7O2,positive,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H7O2,negative,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H9O,positive,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H8O,negative,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H6,positive,4,"['Nomex', 'PEEK', 'PEI', 'PI']"
C12H6,negative,4,"['Nomex', 'PEEK', 'PEI', 'PI']"
C3H5O3,negative,4,"['PEN', 'PET', 'POMC', 'POMH']"
C12H5O2,negative,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C3H7O3,positive,4,"['PEN', 'PET', 'POMC', 'POMH']"
C4H8,positive,4,"['COC', 'EVA', 'PEN', 'PET']"
C14H7O4,negative,4,"['PEEK', 'PEI', 'PEN', 'PET']"
C3F6,positive,4,"['ETFE', 'FEP', 'PFA', 'PTFE']"
C4H7,negative,4,"['COC', 'EVA', 'PEN', 'PET']"
C12H8O2,negative,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H5,negative,4,"['Nomex', 'PEEK', 'PEI', 'PI']"
C12H8O2,positive,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H6O2,negative,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H6O2,positive,4,"['PEEK', 'PEI', 'PEN', 'PI']"
C12H7,negative,4,"['Nomex', 'PEEK', 'PEI', 'PI']"
C3H6O3,positive,4,"['PEN', 'PET', 'POMC', 'POMH']"
C14H9O2,positive,4,"['Nomex', 'PEEK', 'PEN', 'PET']"
C14H7O4,positive,4,"['PEEK', 'PEI', 'PEN', 'PET']"
C7H5O,positive,3,"['Nomex', 'PEEK', 'PET']"
C25H18O5,negative,3,"['PEEK', 'PEI', 'PEN']"
C25H18O4,positive,3,"['PEEK', 'PEI', 'PEN']"
C2HF2,negative,3,"['ETFE', 'PTFE', 'PVDF']"
C5H8O3,negative,3,"['EVA', 'PEN', 'PET']"
C5H8O3,positive,3,"['EVA', 'PEN', 'PET']"
C6H4O,positive,3,"['PEEK', 'PEI', 'PI']"
C5H6O4,negative,3,"['EVA', 'PEN', 'PET']"
C13H9O,positive,3,"['Nomex', 'PEEK', 'PEN']"
C6H4O,negative,3,"['PEEK', 'PEI', 'PI']"
C13H9O,negative,3,"['Nomex', 'PEEK', 'PEN']"
C2H6,positive,3,"['COC', 'ETFE', 'EVA']"
C2H6,negative,3,"['COC', 'ETFE', 'EVA']"
C5H7O2,positive,3,"['EVA', 'PEN', 'PET']"
C5H7O2,negative,3,"['EVA', 'PEN', 'PET']"
C5H8O4,positive,3,"['EVA', 'PEN', 'PET']"
C5H4O4,negative,3,"['EVA', 'PEN', 'PET']"
C5H6O2,negative,3,"['EVA', 'PEN', 'PET']"
C5H5O4,positive,3,"['EVA', 'PEN', 'PET']"
C5H5O4,negative,3,"['EVA', 'PEN', 'PET']"
C14H10O2,positive,3,"['Nomex', 'PEN', 'PET']"
C2H4O2,positive,3,"['EVA', 'PEN', 'PET']"
C13H7O,positive,3,"['Nomex', 'PEEK', 'PET']"
C5H6O4,positive,3,"['EVA', 'PEN', 'PET']"
C13H7O,negative,3,"['Nomex', 'PEEK', 'PET']"
C7H3O,negative,3,"['Nomex', 'PEEK', 'PET']"
C7H3O,positive,3,"['Nomex', 'PEEK', 'PET']"
C7H4O,negative,3,"['Nomex', 'PEEK', 'PET']"
C2H4O2,negative,3,"['EVA', 'PEN', 'PET']"
C2H4O,negative,3,"['EVA', 'PEN', 'PET']"
C6H3O,positive,3,"['PEEK', 'PEI', 'PI']"
C6H3O,negative,3,"['PEEK', 'PEI', 'PI']"
C2HF3,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C2HF3,negative,3,"['ETFE', 'PTFE', 'PVDF']"
C2HF2,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C17H14O5,positive,3,"['PEI', 'PEN', 'PET']"
C17H13O5,positive,3,"['PEI', 'PEN', 'PET']"
CHF3,positive,3,"['FEP', 'PFA', 'PTFE']"
CHF3,negative,3,"['FEP', 'PFA', 'PTFE']"
C15H10O3,negative,3,"['Nomex', 'PEN', 'PET']"
C14H8O3,positive,3,"['PEEK', 'PEI', 'PET']"
C17H12O5,negative,3,"['PEI', 'PEN', 'PET']"
C15H11O3,positive,3,"['Nomex', 'PEN', 'PET']"
CHF,negative,3,"['ETFE', 'PTFE', 'PVDF']"
CHF,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C8H2O3,negative,3,"['PEEK', 'PEI', 'PET']"
C7H2O,negative,3,"['Nomex', 'PEEK', 'PET']"
C7H4O,positive,3,"['Nomex', 'PEEK', 'PET']"
C17H13O5,negative,3,"['PEI', 'PEN', 'PET']"
CO2,negative,3,"['EVA', 'PEN', 'PET']"
CH2F,negative,3,"['ETFE', 'PTFE', 'PVDF']"
CH2F,positive,3,"['ETFE', 'PTFE', 'PVDF']"
CH2F2,negative,3,"['ETFE', 'PTFE', 'PVDF']"
CH2F2,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C8H2O2,negative,3,"['Nomex', 'PEEK', 'PET']"
C7H5O,negative,3,"['Nomex', 'PEEK', 'PET']"
C2H3F2,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C6H8O4,positive,3,"['EVA', 'PEN', 'PET']"
C6H7O4,negative,3,"['EVA', 'PEN', 'PET']"
C6H7O4,positive,3,"['EVA', 'PEN', 'PET']"
C6H6O4,negative,3,"['EVA', 'PEN', 'PET']"
C2H3F3,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C2H2F2,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C2H2F3,negative,3,"['ETFE', 'PTFE', 'PVDF']"
C2H2F3,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C2F2,negative,3,"['ETFE', 'PTFE', 'PVDF']"
C2F2,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C5H7O3,negative,3,"['EVA', 'PEN', 'PET']"
C5H7O3,positive,3,"['EVA', 'PEN', 'PET']"
C5H7O4,negative,3,"['EVA', 'PEN', 'PET']"
C5H7O4,positive,3,"['EVA', 'PEN', 'PET']"
C5H6O3,negative,3,"['EVA', 'PEN', 'PET']"
C5H10O3,positive,3,"['EVA', 'PEN', 'PET']"
C8H5O2,positive,3,"['Nomex', 'PEEK', 'PET']"
C14H6O3,negative,3,"['PEEK', 'PEI', 'PET']"
C14H6O2,negative,3,"['Nomex', 'PEEK', 'PET']"
C14H7O2,positive,3,"['Nomex', 'PEEK', 'PET']"
C14H7O2,negative,3,"['Nomex', 'PEEK', 'PET']"
C5H9O3,negative,3,"['EVA', 'PEN', 'PET']"
C5H9O3,positive,3,"['EVA', 'PEN', 'PET']"
C13H8O,negative,3,"['Nomex', 'PEEK', 'PEN']"
C13H8O,positive,3,"['Nomex', 'PEEK', 'PET']"
C5H8O2,positive,3,"['EVA', 'PEN', 'PET']"
C2H2F,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C2HO2,negative,3,"['Nomex', 'PEN', 'PET']"
C8H3O3,positive,3,"['PEEK', 'PEI', 'PET']"
C3H3O2,negative,3,"['EVA', 'PEN', 'PET']"
C3H3O2,positive,3,"['EVA', 'PEN', 'PET']"
C4H7O,positive,3,"['EVA', 'PEN', 'PET']"
C3H3O,negative,3,"['EVA', 'PEN', 'PET']"
C3H4O2,negative,3,"['EVA', 'PEN', 'PET']"
C3H3F2,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C3H4O3,negative,3,"['EVA', 'PEN', 'PET']"
C3H4O2,positive,3,"['EVA', 'PEN', 'PET']"
C4H8O2,negative,3,"['EVA', 'PEN', 'PET']"
C2H2F2,negative,3,"['ETFE', 'PTFE', 'PVDF']"
C4H8O,positive,3,"['EVA', 'PEN', 'PET']"
C14H7O3,positive,3,"['PEEK', 'PEI', 'PET']"
C4H8O,negative,3,"['EVA', 'PEN', 'PET']"
C13H6O,negative,3,"['Nomex', 'PEEK', 'PET']"
C2HO2,positive,3,"['Nomex', 'PEN', 'PET']"
C2O2,negative,3,"['Nomex', 'PEN', 'PET']"
C3H2O3,negative,3,"['EVA', 'PEN', 'PET']"
C3H2O2,negative,3,"['EVA', 'PEN', 'PET']"
C3H2O,negative,3,"['EVA', 'PEN', 'PET']"
C4H9O,positive,3,"['EVA', 'PEN', 'PET']"
C4H9O,negative,3,"['EVA', 'PEN', 'PET']"
C4HF8,positive,3,"['FEP', 'PFA', 'PTFE']"
C4HF8,negative,3,"['FEP', 'PFA', 'PTFE']"
C3H2F3,positive,3,"['ETFE', 'PTFE', 'PVDF']"
C3H3O3,negative,3,"['EVA', 'PEN', 'PET']"
C4H6,negative,3,"['EVA', 'PEN', 'PET']"
C4H7O3,negative,3,"['EVA', 'PEN', 'PET']"
C4H7O2,positive,3,"['EVA', 'PEN', 'PET']"
C4H7O2,negative,3,"['EVA', 'PEN', 'PET']"
C3F7,negative,3,"['FEP', 'PFA', 'PTFE']"
C3H2O4,positive,3,"['EVA', 'PEN', 'PET']"
C3H2O3,positive,3,"['EVA', 'PEN', 'PET']"
C4H3O3,negative,3,"['EVA', 'PEN', 'PET']"
C4H3O3,positive,3,"['EVA', 'PEN', 'PET']"
C4H3O4,negative,3,"['EVA', 'PEN', 'PET']"
C4H3O4,positive,3,"['EVA', 'PEN', 'PET']"
C4H6O,negative,3,"['EVA', 'PEN', 'PET']"
C3H7O,negative,3,"['EVA', 'PEN', 'PET']"
C3H5O,negative,3,"['EVA', 'PEN', 'PET']"
C3H4O4,positive,3,"['EVA', 'PEN', 'PET']"
C4H7O3,positive,3,"['EVA', 'PEN', 'PET']"
C4H9O2,positive,3,"['EVA', 'PEN', 'PET']"
C3H3O3,positive,3,"['EVA', 'PEN', 'PET']"
C3H3O4,negative,3,"['EVA', 'PEN', 'PET']"
C4H5O2,negative,3,"['EVA', 'PEN', 'PET']"
C4H5O3,positive,3,"['EVA', 'PEN', 'PET']"
C4H5O3,negative,3,"['EVA', 'PEN', 'PET']"
C4H5O2,positive,3,"['EVA', 'PEN', 'PET']"
C4H8O2,positive,3,"['EVA', 'PEN', 'PET']"
C3H4O,negative,3,"['EVA', 'PEN', 'PET']"
C3H4O,positive,3,"['EVA', 'PEN', 'PET']"
C4H5O4,positive,3,"['EVA', 'PEN', 'PET']"
C4H4O2,negative,3,"['EVA', 'PEN', 'PET']"
C4H4O3,negative,3,"['EVA', 'PEN', 'PET']"
