spectrum_key,material,polarity,compound_id,formula,raw_formula,mz,intensity,network_score,generation_type,matched_ion_mode,network_path
POMC_neg,POMC,neg,POMC,C5H9O2,C_5H_9O_2+,101.0511,117207.72,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
POMC_neg,POMC,neg,POMC,C7H15O6,C_7H_15O_6+,195.0636,114960.64,0.35,adduct,negative,M + 5×repeat | -H
POMC_neg,POMC,neg,POMC,C5H9O,C_5H_9O+,85.0588,109354.5,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
POMC_neg,POMC,neg,POMC,C8H17O8,C_8H_17O_8+,241.0645,108755.06,0.0999999999999999,adduct,negative,M + 6×repeat | H shift -1 | O | ; | break 1 bond(s) + 7×repeat | H shift +1 | -H | ; | break 1 bond(s) + 7×repeat | H shift +1 | -H
POMC_neg,POMC,neg,POMC,C6H9O5,C_6H_9O_5+,161.0642,106115.96,0.0,neutral_loss,neutral,break 1 bond(s) + 5×repeat | H shift -2 | -H2O | ; | break 1 bond(s) + 5×repeat | H shift -2 | -H2O
POMC_neg,POMC,neg,POMC,C4H8O2,C_4H_8O_2+,88.0452,105140.53,0.49,neutral_loss,neutral,M + 2×repeat | -H2O
POMC_neg,POMC,neg,POMC,C2H5O,C^13CH_5O+,46.0342,100692.56,0.75,adduct,negative,M | -H
POMC_neg,POMC,neg,POMC,C3H6O3,C_3H_6O_3+,90.0206,99020.58,0.45,adduct,negative,M + 1×repeat | H shift -2 | O | ; | break 1 bond(s) + 2×repeat | -H | ; | break 1 bond(s) + 2×repeat | -H
POMC_pos,POMC,pos,POMC,C2H5O,C_2H_5O+,45.0343,2369190.43,0.75,adduct,negative,M | -H
POMC_pos,POMC,pos,POMC,C2H5O2,C_2H_5O_2+,61.0268,1825357.23,0.58,adduct,negative,M | H shift -1 | O | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H
POMC_pos,POMC,pos,POMC,C2H4O,C_2H_4O+,44.0252,1411135.43,0.7,adduct,negative,M | H shift -1 | -H
POMC_pos,POMC,pos,POMC,C3H5O3,C_3H_5O_3+,89.013,1197406.81,0.39,neutral_loss,neutral,M + 2×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 2×repeat | -H2 | ; | break 1 bond(s) + 2×repeat | -H2
POMC_pos,POMC,pos,POMC,C3H5O2,C_3H_5O_2+,73.0214,1052445.68,0.5700000000000001,adduct,negative,M + 1×repeat | H shift -2 | -H
POMC_pos,POMC,pos,POMC,C3H7O2,C_3H_7O_2+,75.0348,616682.68,0.67,adduct,negative,M + 1×repeat | -H
POMC_pos,POMC,pos,POMC,C4H7,C_4H_7+,55.0511,479920.68,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_pos,POMC,pos,POMC,C3H5,C_3H_5+,41.0372,474074.59,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_pos,POMC,pos,POMC,C4H9O3,C_4H_9O_3+,105.0391,434828.55,0.59,adduct,negative,M + 2×repeat | -H
POMC_pos,POMC,pos,POMC,C3H7O3,C_3H_7O_3+,91.0265,383746.11,0.4999999999999999,adduct,negative,M + 1×repeat | H shift -1 | O | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H
POMC_pos,POMC,pos,POMC,C4H7O4,C_4H_7O_4+,119.0135,377098.54,0.31,neutral_loss,neutral,M + 3×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 3×repeat | -H2 | ; | break 1 bond(s) + 3×repeat | -H2
POMC_pos,POMC,pos,POMC,C2H3O,C_2H_3O+,43.016,329492.84,0.65,adduct,negative,M | H shift -2 | -H
POMC_pos,POMC,pos,POMC,C5H9O5,C_5H_9O_5+,149.0164,303097.67,0.23,neutral_loss,neutral,M + 4×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 4×repeat | -H2 | ; | break 1 bond(s) + 4×repeat | -H2
POMC_pos,POMC,pos,POMC,C6H11O6,C_6H_11O_6+,179.0192,285714.9,0.15,neutral_loss,neutral,M + 5×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 5×repeat | -H2 | ; | break 1 bond(s) + 5×repeat | -H2
POMC_pos,POMC,pos,POMC,C3H7,C_3H_7+,43.0526,282499.48,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_pos,POMC,pos,POMC,C4H9O4,C_4H_9O_4+,121.0281,245999.04,0.4199999999999999,adduct,negative,M + 2×repeat | H shift -1 | O | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H
POMC_pos,POMC,pos,POMC,C4H7O3,C_4H_7O_3+,103.024,225004.06,0.49,adduct,negative,M + 2×repeat | H shift -2 | -H
POMC_pos,POMC,pos,POMC,C3H3,C_3H_3+,39.0207,223259.66,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_pos,POMC,pos,POMC,C5H11O4,C_5H_11O_4+,135.0404,209840.04,0.51,adduct,negative,M + 3×repeat | -H
POMC_pos,POMC,pos,POMC,C4H7O,C_4H_7O+,71.0433,203677.17,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
POMC_pos,POMC,pos,POMC,C3H5O,C_3H_5O+,57.0293,176968.1,0.52,neutral_loss,neutral,M + 1×repeat | H shift -1 | -H2O
POMC_pos,POMC,pos,POMC,C4H9,C_4H_9+,57.0663,168405.32,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_pos,POMC,pos,POMC,CH3O2,CH_3O_2+,47.0096,164497.87,0.48,adduct,negative,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O
POMC_pos,POMC,pos,POMC,C4H8O3,C_4H_8O_3+,104.0301,159977.41,0.5399999999999999,adduct,negative,M + 2×repeat | H shift -1 | -H
POMC_pos,POMC,pos,POMC,C7H13O7,C_7H_13O_7+,209.0211,158477.6,0.07,neutral_loss,neutral,M + 6×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 6×repeat | -H2 | ; | break 1 bond(s) + 6×repeat | -H2
POMC_pos,POMC,pos,POMC,C5H11O5,C_5H_11O_5+,151.0302,151681.25,0.3399999999999999,adduct,negative,M + 3×repeat | H shift -1 | O | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H
POMC_pos,POMC,pos,POMC,C6H13O5,C_6H_13O_5+,165.0443,145542.26,0.43,adduct,negative,M + 4×repeat | -H
POMC_pos,POMC,pos,POMC,C3H7O,C_3H_7O+,59.0445,143823.93,0.5700000000000001,neutral_loss,neutral,M + 1×repeat | -OH | ; | M + 1×repeat | H shift +1 | -H2O
POMC_pos,POMC,pos,POMC,C3H3O,C_3H_3O+,55.0142,131441.83,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
POMC_pos,POMC,pos,POMC,C4H9O,C_4H_9O+,73.0552,130492.24,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
POMC_pos,POMC,pos,POMC,C4H7O2,C_4H_7O_2+,87.0316,122114.3,0.4399999999999999,neutral_loss,neutral,M + 2×repeat | H shift -1 | -H2O
POMC_pos,POMC,pos,POMC,C3H6O2,C_3H_6O_2+,74.0251,114140.47,0.62,adduct,negative,M + 1×repeat | H shift -1 | -H
POMC_pos,POMC,pos,POMC,C8H15O8,C_8H_15O_8+,239.0234,111348.97,0.0,neutral_loss,neutral,M + 7×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 7×repeat | -H2 | ; | break 1 bond(s) + 7×repeat | -H2
POMC_pos,POMC,pos,POMC,C4H5,C_4H_5+,53.0342,110417.62,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_pos,POMC,pos,POMC,C3H6O,C_3H_6O+,58.037,108439.06,0.5700000000000001,neutral_loss,neutral,M + 1×repeat | -H2O
POMC_pos,POMC,pos,POMC,C5H9,C_5H_9+,69.0652,100130.86,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
POMC_pos,POMC,pos,POMC,C5H7,C_5H_7+,67.0487,96998.45,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
POMC_pos,POMC,pos,POMC,C6H11O3,C_6H_11O_3+,131.0476,94419.71,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 O3 | positive ion formula
POMC_pos,POMC,pos,POMC,C6H11O5,C_6H_11O_5+,163.0296,90648.52,0.33,adduct,negative,M + 4×repeat | H shift -2 | -H
POMC_pos,POMC,pos,POMC,C5H9O4,C_5H_9O_4+,133.0255,88638.67,0.41,adduct,negative,M + 3×repeat | H shift -2 | -H
POMC_pos,POMC,pos,POMC,C3H6,C_3H_6+,42.043,87883.77,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_pos,POMC,pos,POMC,C4H8,C_4H_8+,56.0562,87527.95,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_pos,POMC,pos,POMC,C2H3O2,C^13CH_3O_2+,60.0152,85045.22,0.47,neutral_loss,neutral,M + 1×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 1×repeat | -H2 | ; | break 1 bond(s) + 1×repeat | -H2
POMC_pos,POMC,pos,POMC,C7H15O6,C_7H_15O_6+,195.0481,82534.61,0.35,adduct,negative,M + 5×repeat | -H
POMC_pos,POMC,pos,POMC,C5H9O2,C_5H_9O_2+,101.0435,80834.54,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
POMC_pos,POMC,pos,POMC,C6H9O5,C_6H_9O_5+,161.0517,78505.59,0.0,neutral_loss,neutral,break 1 bond(s) + 5×repeat | H shift -2 | -H2O | ; | break 1 bond(s) + 5×repeat | H shift -2 | -H2O
POMC_pos,POMC,pos,POMC,C8H17O8,C_8H_17O_8+,241.0466,76833.68,0.0999999999999999,adduct,negative,M + 6×repeat | H shift -1 | O | ; | break 1 bond(s) + 7×repeat | H shift +1 | -H | ; | break 1 bond(s) + 7×repeat | H shift +1 | -H
POMC_pos,POMC,pos,POMC,C5H9O,C_5H_9O+,85.053,75044.39,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
POMC_pos,POMC,pos,POMC,C4H8O2,C_4H_8O_2+,88.0388,73696.3,0.49,neutral_loss,neutral,M + 2×repeat | -H2O
POMC_pos,POMC,pos,POMC,C3H6O3,C_3H_6O_3+,90.014,68783.61,0.45,adduct,negative,M + 1×repeat | H shift -2 | O | ; | break 1 bond(s) + 2×repeat | -H | ; | break 1 bond(s) + 2×repeat | -H
POMC_pos,POMC,pos,POMC,C2H5O,C^13CH_5O+,46.0334,67170.33,0.75,adduct,negative,M | -H
POMH_neg,POMH,neg,POMH,CHO2,CHO_2-,44.9992,5728322.61,0.38,adduct,negative,break 1 bond(s) | H shift -2 | O | ; | break 1 bond(s) | H shift -2 | O
POMH_neg,POMH,neg,POMH,C2HO,C_2HO-,41.0046,1561653.99,0.32,neutral_loss,neutral,break 1 bond(s) + 1×repeat | H shift -2 | -H2O | ; | break 1 bond(s) + 1×repeat | H shift -2 | -H2O
POMH_neg,POMH,neg,POMH,C2H3O3,C_2H_3O_3-,75.0098,1095531.01,0.3,adduct,negative,break 1 bond(s) + 1×repeat | H shift -2 | O | ; | break 1 bond(s) + 1×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C2H3O2,C_2H_3O_2-,59.0146,930799.5,0.47,neutral_loss,neutral,M + 1×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 1×repeat | -H2 | ; | break 1 bond(s) + 1×repeat | -H2
POMH_neg,POMH,neg,POMH,C2H5O2,C_2H_5O_2-,61.0296,751641.94,0.58,adduct,negative,M | H shift -1 | O | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H
POMH_neg,POMH,neg,POMH,C2H3O,C_2H_3O-,43.0196,651632.99,0.65,adduct,negative,M | H shift -2 | -H
POMH_neg,POMH,neg,POMH,C2H2O2,C_2H_2O_2-,58.0066,509187.39,0.42,adduct,negative,break 1 bond(s) + 1×repeat | H shift -2 | -H | ; | break 1 bond(s) + 1×repeat | H shift -2 | -H
POMH_neg,POMH,neg,POMH,CH3O2,CH_3O_2-,47.0127,462372.6,0.48,adduct,negative,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O
POMH_neg,POMH,neg,POMH,C3H7O3,C_3H_7O_3-,91.0395,442273.7,0.4999999999999999,adduct,negative,M + 1×repeat | H shift -1 | O | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H
POMH_neg,POMH,neg,POMH,C3H5O4,C_3H_5O_4-,105.0191,338279.16,0.22,adduct,negative,break 1 bond(s) + 2×repeat | H shift -2 | O | ; | break 1 bond(s) + 2×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C3H3O2,C_3H_3O_2-,71.0139,322230.56,0.24,neutral_loss,neutral,break 1 bond(s) + 2×repeat | H shift -2 | -H2O | ; | break 1 bond(s) + 2×repeat | H shift -2 | -H2O
POMH_neg,POMH,neg,POMH,CH2O2,CH_2O_2-,46.0006,310501.62,0.4299999999999999,adduct,negative,break 1 bond(s) | H shift -1 | O | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O
POMH_neg,POMH,neg,POMH,C2H5O3,C_2H_5O_3-,77.0236,289630.37,0.3999999999999999,adduct,negative,break 1 bond(s) + 1×repeat | O | ; | break 1 bond(s) + 1×repeat | H shift -1 | OH | ; | break 1 bond(s) + 1×repeat | O
POMH_neg,POMH,neg,POMH,C2H2O,C_2H_2O-,42.0008,260875.78,0.55,neutral_loss,neutral,M | H shift -2 | -H2 | ; | break 1 bond(s) + 1×repeat | H shift -2 | -OH | ; | break 1 bond(s) + 1×repeat | H shift -1 | -H2O
POMH_neg,POMH,neg,POMH,C4H9O4,C_4H_9O_4-,121.0492,203879.68,0.4199999999999999,adduct,negative,M + 2×repeat | H shift -1 | O | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H
POMH_neg,POMH,neg,POMH,C3HO2,C_3HO_2-,68.9978,201255.38,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O2 | positive ion formula
POMH_neg,POMH,neg,POMH,C3H7O4,C_3H_7O_4-,107.0346,171833.73,0.3199999999999999,adduct,negative,break 1 bond(s) + 2×repeat | O | ; | break 1 bond(s) + 2×repeat | H shift -1 | OH | ; | break 1 bond(s) + 2×repeat | O
POMH_neg,POMH,neg,POMH,C4H7O5,C_4H_7O_5-,135.0285,158772.76,0.14,adduct,negative,break 1 bond(s) + 3×repeat | H shift -2 | O | ; | break 1 bond(s) + 3×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C4H,C_4H-,49.0072,157196.81,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMH_neg,POMH,neg,POMH,C3H5O3,C_3H_5O_3-,89.0247,155732.94,0.39,neutral_loss,neutral,M + 2×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 2×repeat | -H2 | ; | break 1 bond(s) + 2×repeat | -H2
POMH_neg,POMH,neg,POMH,C5H11O5,C_5H_11O_5-,151.0589,120909.41,0.3399999999999999,adduct,negative,M + 3×repeat | H shift -1 | O | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H
POMH_neg,POMH,neg,POMH,C3H6O3,C_3H_6O_3-,90.0313,112396.48,0.45,adduct,negative,M + 1×repeat | H shift -2 | O | ; | break 1 bond(s) + 2×repeat | -H | ; | break 1 bond(s) + 2×repeat | -H
POMH_neg,POMH,neg,POMH,C3HO,C_3HO-,53.0024,108810.61,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
POMH_neg,POMH,neg,POMH,C3H5O2,C_3H_5O_2-,73.0292,102024.82,0.5700000000000001,adduct,negative,M + 1×repeat | H shift -2 | -H
POMH_neg,POMH,neg,POMH,C3H3O3,C_3H_3O_3-,87.0097,98520.96,0.24,neutral_loss,neutral,break 1 bond(s) + 2×repeat | H shift -2 | -H2 | ; | break 1 bond(s) + 2×repeat | H shift -2 | -H2
POMH_neg,POMH,neg,POMH,C5H9O6,C_5H_9O_6-,165.0381,90680.27,0.06,adduct,negative,break 1 bond(s) + 4×repeat | H shift -2 | O | ; | break 1 bond(s) + 4×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C6H11O7,C_6H_11O_7-,195.0481,80985.76,0.0,adduct,negative,break 1 bond(s) + 5×repeat | H shift -2 | O | ; | break 1 bond(s) + 5×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C3H,C_3H-,37.0081,80533.78,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMH_neg,POMH,neg,POMH,C4H9O5,C_4H_9O_5-,137.0436,79149.44,0.24,adduct,negative,break 1 bond(s) + 3×repeat | O | ; | break 1 bond(s) + 3×repeat | H shift -1 | OH | ; | break 1 bond(s) + 3×repeat | O
POMH_neg,POMH,neg,POMH,C6H13O6,C_6H_13O_6-,181.0686,73752.57,0.2599999999999999,adduct,negative,M + 4×repeat | H shift -1 | O | ; | break 1 bond(s) + 5×repeat | H shift +1 | -H | ; | break 1 bond(s) + 5×repeat | H shift +1 | -H
POMH_neg,POMH,neg,POMH,C4H7O4,C_4H_7O_4-,119.0343,73266.59,0.31,neutral_loss,neutral,M + 3×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 3×repeat | -H2 | ; | break 1 bond(s) + 3×repeat | -H2
POMH_neg,POMH,neg,POMH,C4HO,C_4HO-,65.0024,70642.37,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
POMH_neg,POMH,neg,POMH,C3,C_3-,36.0002,63423.65,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMH_neg,POMH,neg,POMH,C3H2,C_3H_2-,38.0159,63163.46,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMH_neg,POMH,neg,POMH,C3H7O2,C_3H_7O_2-,75.0435,57820.54,0.67,adduct,negative,M + 1×repeat | -H
POMH_neg,POMH,neg,POMH,C2H4O3,C_2H_4O_3-,76.0137,53012.62,0.3499999999999999,adduct,negative,break 1 bond(s) + 1×repeat | H shift -1 | O | ; | break 1 bond(s) + 1×repeat | H shift -2 | OH | ; | break 1 bond(s) + 1×repeat | H shift -1 | O
POMH_neg,POMH,neg,POMH,C4H8O4,C_4H_8O_4-,120.0409,52849.97,0.37,adduct,negative,M + 2×repeat | H shift -2 | O | ; | break 1 bond(s) + 3×repeat | -H | ; | break 1 bond(s) + 3×repeat | -H
POMH_neg,POMH,neg,POMH,C2HO2,C_2HO_2-,56.9975,51053.25,0.32,neutral_loss,neutral,break 1 bond(s) + 1×repeat | H shift -2 | -H2 | ; | break 1 bond(s) + 1×repeat | H shift -2 | -H2
POMH_neg,POMH,neg,POMH,C7H15O7,C_7H_15O_7-,211.0779,50181.62,0.1799999999999999,adduct,negative,M + 5×repeat | H shift -1 | O | ; | break 1 bond(s) + 6×repeat | H shift +1 | -H | ; | break 1 bond(s) + 6×repeat | H shift +1 | -H
POMH_neg,POMH,neg,POMH,C7H13O8,C_7H_13O_8-,225.0587,49940.04,0.0,adduct,negative,break 1 bond(s) + 6×repeat | H shift -2 | O | ; | break 1 bond(s) + 6×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C3H3O,C_3H_3O-,55.0184,49121.79,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
POMH_neg,POMH,neg,POMH,C4H3O,C_4H_3O-,67.0183,45008.46,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
POMH_neg,POMH,neg,POMH,C4H9O3,C_4H_9O_3-,105.0535,41664.19,0.59,adduct,negative,M + 2×repeat | -H
POMH_neg,POMH,neg,POMH,C8H15O9,C_8H_15O_9-,255.0699,41110.19,0.0,adduct,negative,break 1 bond(s) + 7×repeat | H shift -2 | O | ; | break 1 bond(s) + 7×repeat | H shift -2 | O
POMH_neg,POMH,neg,POMH,C5H9O5,C_5H_9O_5-,149.0442,40619.55,0.23,neutral_loss,neutral,M + 4×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 4×repeat | -H2 | ; | break 1 bond(s) + 4×repeat | -H2
POMH_neg,POMH,neg,POMH,C5H11O6,C_5H_11O_6-,167.0534,38732.6,0.1599999999999999,adduct,negative,break 1 bond(s) + 4×repeat | O | ; | break 1 bond(s) + 4×repeat | H shift -1 | OH | ; | break 1 bond(s) + 4×repeat | O
POMH_neg,POMH,neg,POMH,C8H17O8,C_8H_17O_8-,241.088,36965.28,0.0999999999999999,adduct,negative,M + 6×repeat | H shift -1 | O | ; | break 1 bond(s) + 7×repeat | H shift +1 | -H | ; | break 1 bond(s) + 7×repeat | H shift +1 | -H
POMH_pos,POMH,pos,POMH,C2H5O,C_2H_5O+,45.0342,2903316.11,0.75,adduct,negative,M | -H
POMH_pos,POMH,pos,POMH,C2H5O2,C_2H_5O_2+,61.028,2672035.71,0.58,adduct,negative,M | H shift -1 | O | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H
POMH_pos,POMH,pos,POMH,C2H4O,C_2H_4O+,44.0266,2592918.67,0.7,adduct,negative,M | H shift -1 | -H
POMH_pos,POMH,pos,POMH,C3H5O3,C_3H_5O_3+,89.0197,1854282.79,0.39,neutral_loss,neutral,M + 2×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 2×repeat | -H2 | ; | break 1 bond(s) + 2×repeat | -H2
POMH_pos,POMH,pos,POMH,C3H5O2,C_3H_5O_2+,73.0269,1851281.0,0.5700000000000001,adduct,negative,M + 1×repeat | H shift -2 | -H
POMH_pos,POMH,pos,POMH,C3H7O2,C_3H_7O_2+,75.0398,961400.25,0.67,adduct,negative,M + 1×repeat | -H
POMH_pos,POMH,pos,POMH,C4H9O3,C_4H_9O_3+,105.0468,659599.95,0.59,adduct,negative,M + 2×repeat | -H
POMH_pos,POMH,pos,POMH,C4H7O4,C_4H_7O_4+,119.0233,600645.42,0.31,neutral_loss,neutral,M + 3×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 3×repeat | -H2 | ; | break 1 bond(s) + 3×repeat | -H2
POMH_pos,POMH,pos,POMH,C2H3O,C_2H_3O+,43.0165,600248.17,0.65,adduct,negative,M | H shift -2 | -H
POMH_pos,POMH,pos,POMH,C3H7O3,C_3H_7O_3+,91.0323,591621.0,0.4999999999999999,adduct,negative,M + 1×repeat | H shift -1 | O | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H
POMH_pos,POMH,pos,POMH,C5H9O5,C_5H_9O_5+,149.0294,461331.07,0.23,neutral_loss,neutral,M + 4×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 4×repeat | -H2 | ; | break 1 bond(s) + 4×repeat | -H2
POMH_pos,POMH,pos,POMH,C4H7O3,C_4H_7O_3+,103.03,422296.33,0.49,adduct,negative,M + 2×repeat | H shift -2 | -H
POMH_pos,POMH,pos,POMH,C6H11O6,C_6H_11O_6+,179.0353,421160.44,0.15,neutral_loss,neutral,M + 5×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 5×repeat | -H2 | ; | break 1 bond(s) + 5×repeat | -H2
POMH_pos,POMH,pos,POMH,C4H9O4,C_4H_9O_4+,121.0382,406077.21,0.4199999999999999,adduct,negative,M + 2×repeat | H shift -1 | O | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H
POMH_pos,POMH,pos,POMH,C3H5,C_3H_5+,41.0373,375292.73,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMH_pos,POMH,pos,POMH,C5H11O4,C_5H_11O_4+,135.0515,332843.74,0.51,adduct,negative,M + 3×repeat | -H
POMH_pos,POMH,pos,POMH,C4H8O3,C_4H_8O_3+,104.0372,316291.57,0.5399999999999999,adduct,negative,M + 2×repeat | H shift -1 | -H
POMH_pos,POMH,pos,POMH,CH3O2,CH_3O_2+,47.0098,312877.21,0.48,adduct,negative,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O
POMH_pos,POMH,pos,POMH,C5H11O5,C_5H_11O_5+,151.0438,260993.32,0.3399999999999999,adduct,negative,M + 3×repeat | H shift -1 | O | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H
POMH_pos,POMH,pos,POMH,C4H7,C_4H_7+,55.0518,258098.25,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMH_pos,POMH,pos,POMH,C3H7,C_3H_7+,43.0532,257623.01,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMH_pos,POMH,pos,POMH,C6H13O5,C_6H_13O_5+,165.0572,230180.44,0.43,adduct,negative,M + 4×repeat | -H
POMH_pos,POMH,pos,POMH,C3H5O,C_3H_5O+,57.03,216962.22,0.52,neutral_loss,neutral,M + 1×repeat | H shift -1 | -H2O
POMH_pos,POMH,pos,POMH,C3H6O2,C_3H_6O_2+,74.0294,206320.51,0.62,adduct,negative,M + 1×repeat | H shift -1 | -H
POMH_pos,POMH,pos,POMH,C3H3,C_3H_3+,39.0209,193894.53,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMH_pos,POMH,pos,POMH,C3H7O,C_3H_7O+,59.0453,186318.5,0.5700000000000001,neutral_loss,neutral,M + 1×repeat | -OH | ; | M + 1×repeat | H shift +1 | -H2O
POMH_pos,POMH,pos,POMH,C3H6O,C_3H_6O+,58.0383,175726.41,0.5700000000000001,neutral_loss,neutral,M + 1×repeat | -H2O
POMH_pos,POMH,pos,POMH,C4H7O2,C_4H_7O_2+,87.0368,155947.22,0.4399999999999999,neutral_loss,neutral,M + 2×repeat | H shift -1 | -H2O
POMH_pos,POMH,pos,POMH,C6H11O7,C_6H_11O_7+,195.0629,144226.15,0.0,adduct,negative,break 1 bond(s) + 5×repeat | H shift -2 | O | ; | break 1 bond(s) + 5×repeat | H shift -2 | O
POMH_pos,POMH,pos,POMH,C6H11O5,C_6H_11O_5+,163.0418,144053.03,0.33,adduct,negative,M + 4×repeat | H shift -2 | -H
POMH_pos,POMH,pos,POMH,C3H3O,C_3H_3O+,55.0143,144034.79,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
POMH_pos,POMH,pos,POMH,C5H9O4,C_5H_9O_4+,133.0347,132328.95,0.41,adduct,negative,M + 3×repeat | H shift -2 | -H
POMH_pos,POMH,pos,POMH,C4H8O2,C_4H_8O_2+,88.0446,122425.88,0.49,neutral_loss,neutral,M + 2×repeat | -H2O
POMH_pos,POMH,pos,POMH,C4H9,C_4H_9+,57.0677,117191.74,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMH_pos,POMH,pos,POMH,C5H10O4,C_5H_10O_4+,134.0436,116264.08,0.4599999999999999,adduct,negative,M + 3×repeat | H shift -1 | -H
